x,id,location,date,time,date_time,season,year,season_year
259,Honolua.Loi.8_43480,Honolua.Loi.8,1/15/19,,43480,WINTER,2019,WINTER_2018
260,Honolua.Loi.9_43480,Honolua.Loi.9,1/15/19,,43480,WINTER,2019,WINTER_2018
261,Honolua.Loi.10_43480,Honolua.Loi.10,1/15/19,,43480,WINTER,2019,WINTER_2018
262,Honolua.Loi.11_43480,Honolua.Loi.11,1/15/19,,43480,WINTER,2019,WINTER_2018
263,Honolua.Loi.12_43480,Honolua.Loi.12,1/15/19,,43480,WINTER,2019,WINTER_2018
264,Bog.0m_43481,Bog.0m,1/16/19,,43481,WINTER,2019,WINTER_2018
265,Bog.100m_43481,Bog.100m,1/16/19,,43481,WINTER,2019,WINTER_2018
266,Bog.300m_43481,Bog.300m,1/16/19,,43481,WINTER,2019,WINTER_2018
267,Bog.400m_43481,Bog.400m,1/16/19,,43481,WINTER,2019,WINTER_2018
268,Bog.500m_43481,Bog.500m,1/16/19,,43481,WINTER,2019,WINTER_2018
269,Bog.600m_43481,Bog.600m,1/16/19,,43481,WINTER,2019,WINTER_2018
270,Bog.700m_43481,Bog.700m,1/16/19,,43481,WINTER,2019,WINTER_2018
271,Bog.800m_43481,Bog.800m,1/16/19,,43481,WINTER,2019,WINTER_2018
272,Bog.900m_43481,Bog.900m,1/16/19,,43481,WINTER,2019,WINTER_2018
273,Bog.1000m_43481,Bog.1000m,1/16/19,,43481,WINTER,2019,WINTER_2018
274,Bog.1100m_43481,Bog.1100m,1/16/19,,43481,WINTER,2019,WINTER_2018
275,Bog.1200m_43481,Bog.1200m,1/16/19,,43481,WINTER,2019,WINTER_2018
276,Bog.1300m_43481,Bog.1300m,1/16/19,,43481,WINTER,2019,WINTER_2018
277,Bog.1400m_43481,Bog.1400m,1/16/19,,43481,WINTER,2019,WINTER_2018
278,Bog.1500m_43481,Bog.1500m,1/16/19,,43481,WINTER,2019,WINTER_2018
279,Bog.1600m_43481,Bog.1600m,1/16/19,,43481,WINTER,2019,WINTER_2018
280,Bog.1700m_43481,Bog.1700m,1/16/19,,43481,WINTER,2019,WINTER_2018
281,Bog.1800m_43481,Bog.1800m,1/16/19,,43481,WINTER,2019,WINTER_2018
282,Bog.1900m_43481,Bog.1900m,1/16/19,,43481,WINTER,2019,WINTER_2018
283,Bog.2000m_43481,Bog.2000m,1/16/19,,43481,WINTER,2019,WINTER_2018
284,Bog.2100m_43481,Bog.2100m,1/16/19,,43481,WINTER,2019,WINTER_2018
285,Bog.2200m_43481,Bog.2200m,1/16/19,,43481,WINTER,2019,WINTER_2018
286,Bog.2300m_43481,Bog.2300m,1/16/19,,43481,WINTER,2019,WINTER_2018
287,Bog.2500m_43481,Bog.2500m,1/16/19,,43481,WINTER,2019,WINTER_2018
288,Bog.2600m_43481,Bog.2600m,1/16/19,,43481,WINTER,2019,WINTER_2018
289,Bog.2700m_43481,Bog.2700m,1/16/19,,43481,WINTER,2019,WINTER_2018
290,Kiowaiokihawahina_43481,Kiowaiokihawahina,1/16/19,12:00 AM,43481,WINTER,2019,WINTER_2018
291,Pristine.Lehua.Bog.1400m_43481,Pristine.Lehua.Bog.1400m,1/16/19,,43481,WINTER,2019,WINTER_2018
292,Summit.wai.200m.300m_43481,Summit.wai.200m.300m,1/16/19,12:00 AM,43481,WINTER,2019,WINTER_2018
293,Olona.grove_43482,Olona.grove,1/17/19,,43482,WINTER,2019,WINTER_2018
294,Lahina.Mokuula_43483,Lahina.Mokuula,1/18/19,12:00 AM,43483,WINTER,2019,WINTER_2018
295,Koholalele_Kai_43486,Koholalele_Kai,1/21/19,,43486,WINTER,2019,WINTER_2018
296,Kalapahapuu_43491,Kalapahapuu,1/26/19,10:00 AM,43491.41667,WINTER,2019,WINTER_2018
297,Koholalele_Kai_43491,Koholalele_Kai,1/26/19,10:30 AM,43491.4375,WINTER,2019,WINTER_2018
298,Lepelau_43491,Lepelau,1/26/19,9:45 AM,43491.40625,WINTER,2019,WINTER_2018
299,Waihalulu_43491,Waihalulu,1/26/19,11:00 AM,43491.45833,WINTER,2019,WINTER_2018
300,Sumida.J3_43494,Sumida.J3,1/29/19,,43494,WINTER,2019,WINTER_2018
301,Sumida.Makai_Sump_Pump_43494,Sumida.Makai_Sump_Pump,1/29/19,,43494,WINTER,2019,WINTER_2018
302,Sumida.Mauka_Spring_43494,Sumida.Mauka_Spring,1/29/19,,43494,WINTER,2019,WINTER_2018
303,Sumida.Middle_Spring_43494,Sumida.Middle_Spring,1/29/19,,43494,WINTER,2019,WINTER_2018
304,Sumida.R7_43494,Sumida.R7,1/29/19,,43494,WINTER,2019,WINTER_2018
305,Honolii_43507,Honolii,2/11/19,7:05 AM,43507.29514,WINTER,2019,WINTER_2018
306,Puhi_Bay_43507,Puhi_Bay,2/11/19,6:49 AM,43507.28403,WINTER,2019,WINTER_2018
307,Reeds_Bay_43507,Reeds_Bay,2/11/19,7:22 AM,43507.30694,WINTER,2019,WINTER_2018
308,Kalapahapuu_43516,Kalapahapuu,2/20/19,4:45 PM,43516.69792,WINTER,2019,WINTER_2018
309,Koholalele_Kai_43516,Koholalele_Kai,2/20/19,5:15 PM,43516.71875,WINTER,2019,WINTER_2018
310,Lepelau_43516,Lepelau,2/20/19,4:30 PM,43516.6875,WINTER,2019,WINTER_2018
311,Waihalulu_43516,Waihalulu,2/20/19,5:45 PM,43516.73958,WINTER,2019,WINTER_2018
312,Honolii_43521,Honolii,2/25/19,7:22 AM,43521.30694,WINTER,2019,WINTER_2018
313,Onekahakaha_43521,Onekahakaha,2/25/19,12:00 AM,43521,WINTER,2019,WINTER_2018
314,Reeds_Bay_43521,Reeds_Bay,2/25/19,12:00 AM,43521,WINTER,2019,WINTER_2018
315,Richardson_43521,Richardson,2/25/19,12:00 AM,43521,WINTER,2019,WINTER_2018
316,Sumida.D4_43524,Sumida.D4,2/28/19,,43524,WINTER,2019,WINTER_2018
317,Sumida.Makai_Sump_Pump_43524,Sumida.Makai_Sump_Pump,2/28/19,,43524,WINTER,2019,WINTER_2018
318,Sumida.Mauka_Spring_43524,Sumida.Mauka_Spring,2/28/19,,43524,WINTER,2019,WINTER_2018
319,Sumida.Middle_Spring_43524,Sumida.Middle_Spring,2/28/19,,43524,WINTER,2019,WINTER_2018
320,Sumida.S8_43524,Sumida.S8,2/28/19,,43524,WINTER,2019,WINTER_2018
321,Koholalele_Kai_43545,Koholalele_Kai,3/21/19,4:30 PM,43545.6875,SPRING,2019,SPRING_2019
322,Waihalulu_43545,Waihalulu,3/21/19,5:00 PM,43545.70833,SPRING,2019,SPRING_2019
323,Sumida.Makai_Sump_Pump_43552,Sumida.Makai_Sump_Pump,3/28/19,,43552,SPRING,2019,SPRING_2019
324,Sumida.Mauka_Spring_43552,Sumida.Mauka_Spring,3/28/19,,43552,SPRING,2019,SPRING_2019
325,Sumida.Middle_Spring_43552,Sumida.Middle_Spring,3/28/19,,43552,SPRING,2019,SPRING_2019
326,Kalapahapuu_43569,Kalapahapuu,4/14/19,4:45 PM,43569.69792,SPRING,2019,SPRING_2019
327,Koholalele_Kai_43569,Koholalele_Kai,4/14/19,5:15 PM,43569.71875,SPRING,2019,SPRING_2019
328,Lepelau_43569,Lepelau,4/14/19,4:30 PM,43569.6875,SPRING,2019,SPRING_2019
329,Waihalulu_43569,Waihalulu,4/14/19,5:45 PM,43569.73958,SPRING,2019,SPRING_2019
330,Sumida.Makai_Sump_Pump_43579,Sumida.Makai_Sump_Pump,4/24/19,,43579,SPRING,2019,SPRING_2019
331,Sumida.Mauka_Spring_43579,Sumida.Mauka_Spring,4/24/19,,43579,SPRING,2019,SPRING_2019
332,Sumida.Middle_Spring_43579,Sumida.Middle_Spring,4/24/19,,43579,SPRING,2019,SPRING_2019
333,Koholalele_43601,Koholalele,5/16/19,12:00 AM,43601,SPRING,2019,SPRING_2019
334,Koholalele_Kai_43601,Koholalele_Kai,5/16/19,,43601,SPRING,2019,SPRING_2019
335,Waihalulu_43601,Waihalulu,5/16/19,,43601,SPRING,2019,SPRING_2019
336,Waihaluu_43601,Waihalulu,5/16/19,5:00 PM,43601.70833,SPRING,2019,SPRING_2019
337,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,6/9/19,12:00 AM,43625,SUMMER,2019,SUMMER_2019
338,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,6/9/19,12:00 AM,43625,SUMMER,2019,SUMMER_2019
339,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,6/9/19,12:00 AM,43625,SUMMER,2019,SUMMER_2019
340,Waihee.muliwai.1_43625,Waihee.muliwai.1,6/9/19,12:00 AM,43625,SUMMER,2019,SUMMER_2019
341,Waihee.muliwai.2_43625,Waihee.muliwai.2,6/9/19,12:00 AM,43625,SUMMER,2019,SUMMER_2019
342,Waihee.muliwai.3_43625,Waihee.muliwai.3,6/9/19,12:00 AM,43625,SUMMER,2019,SUMMER_2019
343,Honokohau.crossing_43626,Honokohau.crossing,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
344,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
345,Honokohau.muliwai_43626,Honokohau.muliwai,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
346,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
347,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
348,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
349,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
350,Mokuleia.Punawai_43626,Mokuleia.Punawai,6/10/19,12:00 AM,43626,SUMMER,2019,SUMMER_2019
351,Honokohau.Bowl_43627,Honokohau.Bowl,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
352,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
353,Honokohau.Right.wall_43627,Honokohau.Right.wall,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
354,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
355,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
356,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
357,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,6/11/19,12:00 AM,43627,SUMMER,2019,SUMMER_2019
358,Nohoana.Auwai.low_43628,Nohoana.Auwai.low,6/12/19,,43628,SUMMER,2019,SUMMER_2019
359,Nohoana.Auwai.up_43628,Nohoana.Auwai.up,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
360,Nohoana.Hoiwai_43628,Nohoana.Hoiwai,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
361,Olowalu.8.Mauka.beta_43628,Olowalu.8.Mauka.beta,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
362,Olowalu.bridge.gamma_43628,Olowalu.bridge.gamma,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
363,Waikapu.Kealia.muliwai_43628,Waikapu.Kealia.muliwai,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
364,Waikapu.poowai_43628,Waikapu.poowai,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
365,Waikapu.Shimizu_43628,Waikapu.Shimizu,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
366,Waikapu.stream_43628,Waikapu.stream,6/12/19,12:00 AM,43628,SUMMER,2019,SUMMER_2019
367,Honolua.bay.left.muliwai_43629,Honolua.bay.left.muliwai,6/13/19,12:00 AM,43629,SUMMER,2019,SUMMER_2019
368,Honolua.bay.middle_43629,Honolua.bay.middle,6/13/19,12:00 AM,43629,SUMMER,2019,SUMMER_2019
369,Honolua.bay.right.side_43629,Honolua.bay.right.side,6/13/19,12:00 AM,43629,SUMMER,2019,SUMMER_2019
370,Kohoma.crossing_43629,Kohoma.crossing,6/13/19,12:00 AM,43629,SUMMER,2019,SUMMER_2019
371,Kohoma.mauka_43629,Kohoma.mauka,6/13/19,12:00 AM,43629,SUMMER,2019,SUMMER_2019
372,Launiupoko.mauka_43629,Launiupoko.mauka,6/13/19,12:00 AM,43629,SUMMER,2019,SUMMER_2019
373,Koholalele_Kai_43630,Koholalele_Kai,6/14/19,4:30 PM,43630.6875,SUMMER,2019,SUMMER_2019
374,HEEIA_MULIWAI_43641,HEEIA_MULIWAI,6/25/19,,43641,SUMMER,2019,SUMMER_2019
375,HEEIA_MULIWAI_S3T1,HEEIA_MULIWAI,6/25/19,10:13 AM,43641.42569,SUMMER,2019,SUMMER_2019
376,HEEIA_MULIWAI_S3T2,HEEIA_MULIWAI,6/25/19,11:31 AM,43641.48021,SUMMER,2019,SUMMER_2019
377,HEEIA_MULIWAI_S3T3,HEEIA_MULIWAI,6/25/19,12:48 PM,43641.53333,SUMMER,2019,SUMMER_2019
378,HEEIA_MULIWAI_S3T4,HEEIA_MULIWAI,6/25/19,2:38 PM,43641.61007,SUMMER,2019,SUMMER_2019
379,HIHIMANU_43641,HIHIMANU,6/25/19,,43641,SUMMER,2019,SUMMER_2019
380,HIHIMANU_S4T1,HIHIMANU,6/25/19,10:38 AM,43641.44306,SUMMER,2019,SUMMER_2019
381,HIHIMANU_S4T2,HIHIMANU,6/25/19,11:56 AM,43641.49769,SUMMER,2019,SUMMER_2019
382,HIHIMANU_S4T3,HIHIMANU,6/25/19,1:11 PM,43641.54977,SUMMER,2019,SUMMER_2019
383,HIHIMANU_S4T4,HIHIMANU,6/25/19,3:01 PM,43641.62593,SUMMER,2019,SUMMER_2019
384,KEALOHI_43641,KEALOHI,6/25/19,,43641,SUMMER,2019,SUMMER_2019
385,KEALOHI_S2T1,KEALOHI,6/25/19,10:03 AM,43641.41875,SUMMER,2019,SUMMER_2019
386,KEALOHI_S2T2,KEALOHI,6/25/19,11:20 AM,43641.47222,SUMMER,2019,SUMMER_2019
387,KEALOHI_S2T3,KEALOHI,6/25/19,12:36 PM,43641.52535,SUMMER,2019,SUMMER_2019
388,KEALOHI_S2T4,KEALOHI,6/25/19,2:28 PM,43641.60278,SUMMER,2019,SUMMER_2019
389,WAIKOLU_43641,WAIKOLU,6/25/19,,43641,SUMMER,2019,SUMMER_2019
390,WAIKOLU_S1T1,WAIKOLU,6/25/19,9:46 AM,43641.40729,SUMMER,2019,SUMMER_2019
391,WAIKOLU_S1T2,WAIKOLU,6/25/19,11:08 AM,43641.46424,SUMMER,2019,SUMMER_2019
392,WAIKOLU_S1T3,WAIKOLU,6/25/19,12:22 PM,43641.51563,SUMMER,2019,SUMMER_2019
393,WAIKOLU_S1T4,WAIKOLU,6/25/19,2:10 PM,43641.59028,SUMMER,2019,SUMMER_2019
394,HEEIA_MULIWAI_43648,HEEIA_MULIWAI,7/2/19,,43648,SUMMER,2019,SUMMER_2019
395,HEEIA_MULIWAI_S3T01,HEEIA_MULIWAI,7/2/19,8:03 AM,43648.33542,SUMMER,2019,SUMMER_2019
396,HEEIA_MULIWAI_S3T02,HEEIA_MULIWAI,7/2/19,10:34 AM,43648.44028,SUMMER,2019,SUMMER_2019
397,HEEIA_MULIWAI_S3T03,HEEIA_MULIWAI,7/2/19,1:48 PM,43648.575,SUMMER,2019,SUMMER_2019
398,HEEIA_MULIWAI_S3T04,HEEIA_MULIWAI,7/2/19,3:42 PM,43648.65417,SUMMER,2019,SUMMER_2019
399,HEEIA_MULIWAI_S3T05,HEEIA_MULIWAI,7/2/19,6:40 PM,43648.77778,SUMMER,2019,SUMMER_2019
400,HEEIA_MULIWAI_S3T06,HEEIA_MULIWAI,7/2/19,10:27 PM,43648.93542,SUMMER,2019,SUMMER_2019
401,HIHIMANU_43648,HIHIMANU,7/2/19,,43648,SUMMER,2019,SUMMER_2019
402,HIHIMANU_S4T01,HIHIMANU,7/2/19,8:26 AM,43648.35139,SUMMER,2019,SUMMER_2019
403,HIHIMANU_S4T02,HIHIMANU,7/2/19,10:57 AM,43648.45625,SUMMER,2019,SUMMER_2019
404,HIHIMANU_S4T03,HIHIMANU,7/2/19,2:00 PM,43648.58333,SUMMER,2019,SUMMER_2019
405,HIHIMANU_S4T04,HIHIMANU,7/2/19,4:08 PM,43648.67222,SUMMER,2019,SUMMER_2019
406,HIHIMANU_S4T05,HIHIMANU,7/2/19,7:35 PM,43648.81597,SUMMER,2019,SUMMER_2019
407,HIHIMANU_S4T06,HIHIMANU,7/2/19,10:48 PM,43648.95,SUMMER,2019,SUMMER_2019
408,KEALOHI_43648,KEALOHI,7/2/19,,43648,SUMMER,2019,SUMMER_2019
409,KEALOHI_S2T01,KEALOHI,7/2/19,7:53 AM,43648.32847,SUMMER,2019,SUMMER_2019
410,KEALOHI_S2T02,KEALOHI,7/2/19,10:19 AM,43648.42986,SUMMER,2019,SUMMER_2019
411,KEALOHI_S2T03,KEALOHI,7/2/19,1:33 PM,43648.56493,SUMMER,2019,SUMMER_2019
412,KEALOHI_S2T04,KEALOHI,7/2/19,3:33 PM,43648.64792,SUMMER,2019,SUMMER_2019
413,KEALOHI_S2T05,KEALOHI,7/2/19,6:52 PM,43648.78611,SUMMER,2019,SUMMER_2019
414,KEALOHI_S2T06,KEALOHI,7/2/19,10:32 PM,43648.93889,SUMMER,2019,SUMMER_2019
415,WAIKOLU_43648,WAIKOLU,7/2/19,,43648,SUMMER,2019,SUMMER_2019
416,WAIKOLU_S1T01,WAIKOLU,7/2/19,7:36 AM,43648.31667,SUMMER,2019,SUMMER_2019
417,WAIKOLU_S1T02,WAIKOLU,7/2/19,10:05 AM,43648.42014,SUMMER,2019,SUMMER_2019
418,WAIKOLU_S1T03,WAIKOLU,7/2/19,1:11 PM,43648.54931,SUMMER,2019,SUMMER_2019
419,WAIKOLU_S1T04,WAIKOLU,7/2/19,4:24 PM,43648.68333,SUMMER,2019,SUMMER_2019
420,WAIKOLU_S1T05,WAIKOLU,7/2/19,8:22 PM,43648.84896,SUMMER,2019,SUMMER_2019
421,WAIKOLU_S1T06,WAIKOLU,7/2/19,10:15 PM,43648.92708,SUMMER,2019,SUMMER_2019
422,HEEIA_MULIWAI_43649,HEEIA_MULIWAI,7/3/19,,43649,SUMMER,2019,SUMMER_2019
423,HEEIA_MULIWAI_S3T07,HEEIA_MULIWAI,7/3/19,2:01 AM,43649.08403,SUMMER,2019,SUMMER_2019
424,HEEIA_MULIWAI_S3T08,HEEIA_MULIWAI,7/3/19,6:35 AM,43649.27431,SUMMER,2019,SUMMER_2019
425,HEEIA_MULIWAI_S3T09,HEEIA_MULIWAI,7/3/19,8:41 AM,43649.36181,SUMMER,2019,SUMMER_2019
426,HEEIA_MULIWAI_S3T10,HEEIA_MULIWAI,7/3/19,12:07 PM,43649.50486,SUMMER,2019,SUMMER_2019
427,HEEIA_MULIWAI_S3T11,HEEIA_MULIWAI,7/3/19,2:38 PM,43649.60972,SUMMER,2019,SUMMER_2019
428,HEEIA_MULIWAI_S3T12,HEEIA_MULIWAI,7/3/19,3:31 PM,43649.64653,SUMMER,2019,SUMMER_2019
429,HIHIMANU_43649,HIHIMANU,7/3/19,,43649,SUMMER,2019,SUMMER_2019
430,HIHIMANU_S4T07,HIHIMANU,7/3/19,2:36 AM,43649.10833,SUMMER,2019,SUMMER_2019
431,HIHIMANU_S4T08,HIHIMANU,7/3/19,6:57 AM,43649.28958,SUMMER,2019,SUMMER_2019
432,HIHIMANU_S4T09,HIHIMANU,7/3/19,9:05 AM,43649.37847,SUMMER,2019,SUMMER_2019
433,HIHIMANU_S4T10,HIHIMANU,7/3/19,12:35 PM,43649.52431,SUMMER,2019,SUMMER_2019
434,HIHIMANU_S4T11,HIHIMANU,7/3/19,3:03 PM,43649.62708,SUMMER,2019,SUMMER_2019
435,HIHIMANU_S4T12,HIHIMANU,7/3/19,3:56 PM,43649.66389,SUMMER,2019,SUMMER_2019
436,KEALOHI_43649,KEALOHI,7/3/19,,43649,SUMMER,2019,SUMMER_2019
437,KEALOHI_S2T07,KEALOHI,7/3/19,2:17 AM,43649.09514,SUMMER,2019,SUMMER_2019
438,KEALOHI_S2T08,KEALOHI,7/3/19,6:44 AM,43649.28056,SUMMER,2019,SUMMER_2019
439,KEALOHI_S2T09,KEALOHI,7/3/19,8:55 AM,43649.37153,SUMMER,2019,SUMMER_2019
440,KEALOHI_S2T10,KEALOHI,7/3/19,11:59 AM,43649.49931,SUMMER,2019,SUMMER_2019
441,KEALOHI_S2T11,KEALOHI,7/3/19,2:28 PM,43649.60278,SUMMER,2019,SUMMER_2019
442,KEALOHI_S2T12,KEALOHI,7/3/19,3:39 PM,43649.65208,SUMMER,2019,SUMMER_2019
443,WAIKOLU_43649,WAIKOLU,7/3/19,,43649,SUMMER,2019,SUMMER_2019
444,WAIKOLU_S1T07,WAIKOLU,7/3/19,4:08 AM,43649.17257,SUMMER,2019,SUMMER_2019
445,WAIKOLU_S1T08,WAIKOLU,7/3/19,7:30 AM,43649.3125,SUMMER,2019,SUMMER_2019
446,WAIKOLU_S1T09,WAIKOLU,7/3/19,10:09 AM,43649.42292,SUMMER,2019,SUMMER_2019
447,WAIKOLU_S1T10,WAIKOLU,7/3/19,12:58 PM,43649.54063,SUMMER,2019,SUMMER_2019
448,WAIKOLU_S1T11,WAIKOLU,7/3/19,2:47 PM,43649.61632,SUMMER,2019,SUMMER_2019
449,WAIKOLU_S1T12,WAIKOLU,7/3/19,3:23 PM,43649.64097,SUMMER,2019,SUMMER_2019
450,Papahana.AUWAI_43656,Papahana.AUWAI,7/10/19,12:00 AM,43656,SUMMER,2019,SUMMER_2019
451,Papahana.HOI_43656,Papahana.HOI,7/10/19,12:00 AM,43656,SUMMER,2019,SUMMER_2019
452,Papahana.KAHAWAI_1_43656,Papahana.KAHAWAI_1,7/10/19,12:00 AM,43656,SUMMER,2019,SUMMER_2019
453,Papahana.KAHAWAI_2_43656,Papahana.KAHAWAI_2,7/10/19,12:00 AM,43656,SUMMER,2019,SUMMER_2019
454,Papahana.KAHAWAI_3_43656,Papahana.KAHAWAI_3,7/10/19,12:00 AM,43656,SUMMER,2019,SUMMER_2019
455,PUNAWAI_WELL_43656,PUNAWAI_WELL,7/10/19,12:00 AM,43656,SUMMER,2019,SUMMER_2019
456,DOCK_43657,DOCK,7/11/19,12:00 AM,43657,SUMMER,2019,SUMMER_2019
457,HAU_43657,HAU,7/11/19,12:00 AM,43657,SUMMER,2019,SUMMER_2019
458,HIHIMANU_43657,HIHIMANU,7/11/19,12:00 AM,43657,SUMMER,2019,SUMMER_2019
459,KAHOOKELE_43657,KAHOOKELE,7/11/19,12:00 AM,43657,SUMMER,2019,SUMMER_2019
460,WAIKOLU_43657,WAIKOLU,7/11/19,,43657,SUMMER,2019,SUMMER_2019
461,KKO_S1.AUWAI_1_43658,KKO_S1.AUWAI_1,7/12/19,12:00 AM,43658,SUMMER,2019,SUMMER_2019
462,KKO_S2.LOI_HOI_1_43658,KKO_S2.LOI_HOI_1,7/12/19,12:00 AM,43658,SUMMER,2019,SUMMER_2019
463,KKO_S3.AUWAI_DAM_43658,KKO_S3.AUWAI_DAM,7/12/19,12:00 AM,43658,SUMMER,2019,SUMMER_2019
464,KKO_S4.NEW_LOI_AUWAI_43658,KKO_S4.NEW_LOI_AUWAI,7/12/19,12:00 AM,43658,SUMMER,2019,SUMMER_2019
465,KKO_S5.EXIT_AUWAI_43658,KKO_S5.EXIT_AUWAI,7/12/19,12:00 AM,43658,SUMMER,2019,SUMMER_2019
466,KKO_S6.LOI_3_43658,KKO_S6.LOI_3,7/12/19,12:00 AM,43658,SUMMER,2019,SUMMER_2019
467,Koholalele_Kai_43663,Koholalele_Kai,7/17/19,4:45 PM,43663.69792,SUMMER,2019,SUMMER_2019
468,Waihalulu_43663,Waihalulu,7/17/19,,43663,SUMMER,2019,SUMMER_2019
469,Waihaluu_43663,Waihalulu,7/17/19,4:15 PM,43663.67708,SUMMER,2019,SUMMER_2019
470,Buzz_43665,Buzz,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
471,Hamakua_43665,Hamakua,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
472,Kaha_43665,Kaha,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
473,Ulupo.Hoi_43665,Ulupo.Hoi,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
474,Ulupo.Kawainui_43665,Ulupo.Kawainui,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
475,Ulupo.Kawainui_pipe_43665,Ulupo.Kawainui_pipe,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
476,Ulupo.Spring_43665,Ulupo.Spring,7/19/19,12:00 AM,43665,SUMMER,2019,SUMMER_2019
477,Koholalele_Kai_43718,Koholalele_Kai,9/10/19,3:45 PM,43718.65625,FALL,2019,FALL_2019
478,Lepelau_43718,Lepelau,9/10/19,10:00 AM,43718.41667,FALL,2019,FALL_2019
479,Waihalulu_43718,Waihalulu,9/10/19,1:30 PM,43718.5625,FALL,2019,FALL_2019
480,Koholalele_Kai_43755,Koholalele_Kai,10/17/19,12:30 PM,43755.52083,FALL,2019,FALL_2019
481,Waihalulu_43755,Waihalulu,10/17/19,9:15 AM,43755.38542,FALL,2019,FALL_2019
482,Koholalele_Kai_43780,Koholalele_Kai,11/11/19,10:45 AM,43780.44792,FALL,2019,FALL_2019
483,Waihalulu_43780,Waihalulu,11/11/19,2:30 PM,43780.60417,FALL,2019,FALL_2019
484,Waipunalau_Pakii_43780,Waipunalau_Pakii,11/11/19,3:00 PM,43780.625,FALL,2019,FALL_2019
485,Lepelau_43795,Lepelau,11/26/19,10:30 AM,43795.4375,WINTER,2019,WINTER_2019
486,Waihalulu_43811,Waihalulu,12/12/19,11:15 AM,43811.46875,WINTER,2019,WINTER_2019
487,Koholalele_Kai_43812,Koholalele_Kai,12/13/19,1:45 PM,43812.57292,WINTER,2019,WINTER_2019
488,Buzz_43815,Buzz,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
489,Hamakua_43815,Hamakua,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
490,Kaha_43815,Kaha,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
491,Kaleos_House_43815,Kaleos_House,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
492,Mauka_Lunahai_43815,Mauka_Lunahai,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
493,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
494,Pikoakea_43815,Pikoakea,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
495,Sherines_House_43815,Sherines_House,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
496,Ulupo.Hoi_43815,Ulupo.Hoi,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
497,Ulupo.Kawainui_43815,Ulupo.Kawainui,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
498,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
